lecture_id,area,latitude,longitude,user_id
5f266927e67b8fcf4340c1008,서울,37.487935,126.857758,da4aaf1b9e8c5958
5f266927e67b8fcf4340c092,서울,37.487935,126.857758,cda28a1631de934d
5f266927e67b8fcf4340c094,서울,37.487935,126.857758,755965c46de1e2ff
5f266927e67b8fcf4340c08b,경기,37.546755,127.203827,42fe4a67a7de4dab
5f2786faa76ce73f7c0a949a,대전,36.348315,127.390594,6198ac682b13eb88
5f36558829f38171335a8909,전북,35.574683,126.852264,11a8ac4595b2d248
5f36558829f38171335a88fe,세종,36.56,127.278,36b8233674a384c3
5f266927e67b8fcf4340c968,서울,37.487935,126.857758,46b9c5c3813ee8a9
5f266927e67b8fcf4340c380,서울,37.487935,126.857758,a6e6822aa8d2e5cf
5f266927e67b8fcf4340c316,서울,37.487935,126.857758,94d41e3715624184
5f2786faa76ce73f7c0a949a,대전,36.348315,127.390594,3f15b5ec8c6f93ba
5f36558829f38171335a88fc,광주,36.084621,126.951141,a5df1f75fd6c4135
5f36558829f38171335a88ff,전북,35.574683,126.852264,8ca7b9451af794af
5f36558829f38171335a88fa,충북,37.885693,127.733917,86211859b9ae761b
5f266927e67b8fcf4340c521,서울,37.487935,126.857758,d45c4927f2ed81f8
5f266927e67b8fcf4340c541,서울,37.487935,126.857758,ebd95d31e35bdf59
5f35370cf9b9ed3dee7f1b75,대전,36.348315,127.390594,c1d23621e46cebb5
5f36558829f38171335a8908,전북,35.574683,126.852264,e4852e197eae3832
5f35370cf9b9ed3dee7f1b77,대전,36.348315,127.390594,6948b6f1fe5c196d
5f2cfa581c0c783e4e825374,경기,37.546755,127.203827,c1b7f916b85b1387
5f2786faa76ce73f7c0a9497,대전,36.348315,127.390594,f65f6bc726a59ab6
5f35370cf9b9ed3dee7f1b75,대전,36.348315,127.390594,3e2fc77ba435c945
5f266927e67b8fcf4340c674,서울,37.487935,126.857758,3eda14fc865551ee
5f2786faa76ce73f7c0a9491,제주,33.4996213,126.5311884,bd49e21146985e87
5f35370cf9b9ed3dee7f1b72,서울,37.487935,126.857758,5439374c7b472691
5f2786faa76ce73f7c0a949b,대전,36.348315,127.390594,6f43aa62cecd7f55
5f266927e67b8fcf4340c096,서울,37.487935,126.857758,86b976cac9de4aaa
5f266927e67b8fcf4340c930,서울,37.487935,126.857758,37291f4e5d6c6a6a
5f266927e67b8fcf4340c1469,서울,37.487935,126.857758,81235face48b671b
5f2786faa76ce73f7c0a949a,대전,36.348315,127.390594,47eb9da995911bd9
5f266927e67b8fcf4340c095,서울,37.487935,126.857758,7df7bd312b8f8837
5f2786faa76ce73f7c0a9496,충북,37.885693,127.733917,8b9a4e13a9111b15
5f266927e67b8fcf4340c1010,서울,37.487935,126.857758,c3aa2d9d8952b41b
5f266927e67b8fcf4340c087,서울,37.487935,126.857758,b979c3e449b67f57
5f35370cf9b9ed3dee7f1b79,광주,36.084621,126.951141,ff52f1541934fe46
5f35370cf9b9ed3dee7f1b70,서울,37.487935,126.857758,595884d1183ee99e
5f35370cf9b9ed3dee7f1b71,서울,37.487935,126.857758,3d456df318179786
5f266927e67b8fcf4340c088,서울,37.487935,126.857758,594fec16c5c3cfd2
